1301-A22610-A2261014 Amb U/S;226101400 OrtopædPlastBrand (Amb);V07AB**;805278;Natriumklorid 9mg/ml Fres.Kabi;9 mg/ml;Skyllevæske;10 x 120 ml;4.446,00;78;65;;;;;;;;;;273,6;4,8;4;;;;273,6;4,8;4;;;;;;;;;;;;;;;;273,6;4,8;4;;;;;;;;;;;;;205,2;3,6;3;;;;;;;410,4;7,2;6;;;;;;;;;;;;;273,6;4,8;4;;;;;;;273,6;4,8;4;;;;;;;;;;;;;478,8;8,4;7;;;;;;;410,4;7,2;6;;;;;;;;;;410,4;7,2;6;;;;;;;;;;410,4;7,2;6;;;;205,2;3,6;3;;;;273,6;4,8;4;;;;273,6;4,8;4;;;;;;
1301-A22610-A2261014 Amb U/S;226101400 OrtopædPlastBrand (Amb);V07AY**;705137;Eksplorationsgel SAiD;_;gel;100 ml;69,39;300;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69,39;300;3;;;;;;;;;;;;;;;;;;
1301-A22610-A2261014 Amb U/S;226101400 OrtopædPlastBrand (Amb);V07AY**;815522;Ampul knækkere;_;_;100 stk.;2.131,80;0;34;;;;313,5;0;5;;;;;;;;;;;;;;;;;;;;;;250,8;0;4;;;;;;;;;;125,4;0;2;125,4;0;2;;;;;;;188,1;0;3;;;;;;;;;;;;;;;;188,1;0;3;;;;125,4;0;2;;;;;;;125,4;0;2;;;;;;;;;;;;;;;;;;;;;;;;;188,1;0;3;;;;;;;;;;125,4;0;2;;;;;;;188,1;0;3;;;;;;;;;;;;;;;;188,1;0;3;;;
1301-A22610-A2261014 Amb U/S;226101400 OrtopædPlastBrand (Amb);V07AY**;911086;Mærkeblæk steril;_;kutanopløsning;10 ml;134,83;0;1;;;;;;;;;;;;;;;;;;;;;;134,83;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22610-A2261014 Amb U/S;226101400 OrtopædPlastBrand (Amb);V07AZ**;817205;Destilleret Vand;_;_;5000 ml;480,56;0;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;240,28;0;4;;;;;;;;;;;;;;;;240,28;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22610-A2261014 Amb U/S;226101400 OrtopædPlastBrand (Amb);V07AZ**;853445;Destilleret vand (RH);Ledningsevne max. 10 mikroS/cm;_;5.000 ml;541,7;0;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;325,02;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;216,68;0;4;;;;;;;;;;;;;;;;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;A01AB02;221378;Apotekets Brintoverilte;3%;kutanopløsning;250 ml;502,56;0;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100,8;0;6;;;;;;;;;;16,8;0;1;;;;;;;33,6;0;2;;;;33,6;0;2;;;;50,4;0;3;;;;33,6;0;2;;;;;;;;;;;;;;;;;;;;;;16,8;0;1;;;;33,6;0;2;;;;;;;;;;;;;;;;33,6;0;2;;;;;;;37,44;0;2;37,44;0;2;;;;37,44;0;2;37,44;0;2;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;A01AB03;705673;Klorhexidin SAiD;0,10%;mundskyllevæske;100 ml;560,17;103,32;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;72,28;13,33;4;;;;;;;;;;;;;;;;;;;72,28;13,33;4;;;;72,28;13,33;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36,14;6,67;2;;;;;;;;;;;;;;;;;;;;;;;;;90,35;16,67;5;;;;;;;216,84;40;12;;;;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;A03AB02;380781;Glycopyrronium brom Martindale;200 mikrogram/ml;inj.væske, opløsning;10 x 1 ml;6.916,00;186,68;28;;;;;;;;;;;;;741;20;3;;;;494;13,33;2;247;6,67;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;494;13,33;2;;;;;;;741;20;3;;;;247;6,67;1;;;;;;;247;6,67;1;247;6,67;1;;;;;;;494;13,33;2;;;;;;;;;;494;13,33;2;;;;;;;;;;247;6,67;1;494;13,33;2;494;13,33;2;;;;;;;247;6,67;1;;;;494;13,33;2;494;13,33;2;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;A03AB02;533489;Robinul;0,2 mg/ml;inj.væske, opløsning;10 x 1 ml;1.479,00;40;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;493;13,33;2;;;;;;;;;;493;13,33;2;;;;;;;;;;;;;493;13,33;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;A03BA01;720286;Atropin;0,1 mg/ml;inj.væske, opløsning;10 x 1 ml;1.455,48;2,67;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727,74;1,33;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727,74;1,33;2;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;A03BA01;741124;Atropin SAD;1 mg/ml;injektionsvæske;1 ml amp x10;4.411,40;306,68;46;;;;287,7;20;3;;;;191,8;13,33;2;;;;191,8;13,33;2;95,9;6,67;1;;;;;;;95,9;6,67;1;95,9;6,67;1;95,9;6,67;1;;;;;;;;;;;;;;;;287,7;20;3;191,8;13,33;2;95,9;6,67;1;;;;479,5;33,34;5;287,7;20;3;;;;;;;;;;;;;;;;;;;287,7;20;3;;;;287,7;20;3;287,7;20;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;287,7;20;3;191,8;13,33;2;;;;;;;191,8;13,33;2;;;;287,7;20;3;191,8;13,33;2;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;A04AA01;60523;Ondansetron Fresenius Kabi;2 mg/ml;inj.væske, opløsning;5 x 2 ml;7.088,75;1.111,25;889;144;22,5;18;64;10;8;112;17,5;14;184;28,75;23;112;17,5;14;128;20;16;168;26,25;21;79,7;12,5;10;159,4;25;20;79,7;12,5;10;207,22;32,5;26;334,74;52,5;42;39,85;6,25;5;;;;191,28;30;24;175,34;27,5;22;127,52;20;16;119,55;18,75;15;207,22;32,5;26;111,58;17,5;14;159,4;25;20;175,34;27,5;22;159,4;25;20;159,4;25;20;175,34;27,5;22;143,46;22,5;18;95,64;15;12;414,44;65;52;;;;;;;;;;79,7;12,5;10;47,82;7,5;6;79,7;12,5;10;127,52;20;16;143,46;22,5;18;63,76;10;8;143,46;22,5;18;159,4;25;20;103,61;16,25;13;239,1;37,5;30;239,1;37,5;30;;;;478,2;75;60;;;;239,1;37,5;30;;;;239,1;37,5;30;;;;239,1;37,5;30;239,1;37,5;30;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;A10AB01;130305;Humulin Regular;100 IE/ml;inj.vsk.,opl.,htgl.;10 ml;214,14;50;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;107,07;25;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;107,07;25;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;A10AB05;14914;Novorapid FlexPen;100 E/ml;inj.væske, opløsning;5 x 3 ml (Paranova);1.157,70;150;4;;;;;;;;;;;;;;;;;;;;;;281,7;37,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;876;112,5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;A10AB05;110313;Insulin aspart Sanofi;100 E/ml;inj.væske, opl., pen;5 x 3 ml;286,92;75;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;286,92;75;2;;;;;;;;;;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;A11BA**;722205;Multivitamin duplo UDEN D-VIT.;_;oral opløsning;30 ml;460;0;1;;;;;;;;;;460;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;B01AB01;742296;Heparin ukonserveret SAD;100 IE/ml;injektionsvæske;10 ml x10;288,78;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;288,78;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;B02BC02;219435;Surgicel;_;imprægneret gaze;10 stk. 5 x 7,5 cm;6.333,80;70;7;;;;;;;;;;;;;;;;;;;946,75;10;1;;;;;;;;;;;;;;;;;;;;;;946,75;10;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;888,06;10;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;888,06;10;1;;;;;;;;;;1.776,12;20;2;;;;;;;;;;888,06;10;1;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;B02BC02;796342;Surgicel;_;imprægneret gaze;10 stk. 10 x 20 cm;13.429,83;100;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.422,75;10;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.002,36;30;3;1.334,12;10;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.668,24;20;2;;;;1.334,12;10;1;;;;2.668,24;20;2;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;B02BC30;93927;TachoSil;_;vævsklæbermatrix;5 stk. 3,0 cm x 2,5 cm;6.260,73;15;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.086,91;5;1;4.173,82;10;2;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;B02BC30;95005;TachoSil;_;vævsklæbermatrix;1 stk. 9,5 cm x 4,8 cm;25.723,35;15;15;;;;;;;;;;;;;;;;;;;5.187,90;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.729,30;1;1;;;;1.729,30;1;1;;;;;;;3.458,60;2;2;;;;3.458,60;2;2;;;;;;;;;;;;;1.729,30;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.372,14;2;2;;;;;;;;;;;;;;;;;;;1.686,07;1;1;3.372,14;2;2;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;B02BC30;457026;TachoSil;_;vævsklæbermatrix;5 stk. 3,0 cm x 2,5 cm (2care4;29.198,12;70;14;;;;2.085,58;5;1;;;;;;;;;;;;;4.171,16;10;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.085,58;5;1;;;;;;;2.085,58;5;1;;;;8.342,32;20;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.085,58;5;1;;;;4.171,16;10;2;;;;;;;;;;2.085,58;5;1;;;;;;;;;;2.085,58;5;1;;;;;;;;;;;;;;;;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;B02BC30;511963;TachoSil;_;vævsklæbermatrix;2 stk. 4,8 cm x 4,8 cm;43.562,66;46;23;;;;1.902,30;2;1;;;;;;;;;;;;;3.804,60;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.804,60;4;2;;;;1.902,30;2;1;;;;;;;1.902,30;2;1;;;;7.609,20;8;4;;;;;;;;;;3.804,60;4;2;1.902,30;2;1;;;;3.804,60;4;2;;;;;;;;;;;;;1.902,30;2;1;;;;;;;;;;;;;;;;3.804,60;4;2;;;;;;;3.709,48;4;2;;;;;;;1.854,74;2;1;;;;1.854,74;2;1;;;;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;B02AA02;138600;Pilexam;100 mg/ml;inj.væske, opløsning;10 x 10 ml;2.758,77;145;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;190,26;10;2;475,65;25;5;;;;380,52;20;4;;;;475,65;25;5;;;;;;;380,52;20;4;;;;;;;285,39;15;3;;;;;;;570,78;30;6;;;;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;B02AA02;163962;Tranexamic acid Stragen;100 mg/ml;inj.-/inf.vsk.,opl.;5 x 10 ml;3.208,40;130;52;61,7;2,5;1;;;;246,8;10;4;370,2;15;6;;;;;;;;;;308,5;12,5;5;;;;493,6;20;8;308,5;12,5;5;;;;;;;;;;370,2;15;6;308,5;12,5;5;;;;493,6;20;8;246,8;10;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;B02AA02;568872;Tranexamic acid Stragen;100 mg/ml;inj.-/inf.vsk.,opl.;5 x 10 ml;2.406,30;97,5;39;;;;;;;;;;;;;;;;;;;246,8;10;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;370,2;15;6;246,8;10;4;308,5;12,5;5;246,8;10;4;;;;185,1;7,5;3;;;;493,6;20;8;308,5;12,5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;B05BA03;745950;Glukose SAD;500 mg/ml;injektionsvæske;50 ml PL x10;448,16;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;224,08;0,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;224,08;0,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;B05BB01;409894;Calciumgluconat 2care4;100 mg/ml;inj.væske, opløsning;20 x 10 ml.;376,92;60;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;125,64;20;1;;;;;;;;;;125,64;20;1;;;;;;;;;;125,64;20;1;;;;;;;;;;;;;;;;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;B05BB01;722467;Natriumklorid;1 mmol/ml;inf.væske, opløsning;10 x 100 ml;213,45;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;213,45;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;B05BB02;859784;Benelyte (ls);_;inf.væske, opløsning;10 x 500 ml;5.026,00;0;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;359;0;1;;;;359;0;1;;;;;;;;;;;;;359;0;1;;;;359;0;1;359;0;1;;;;359;0;1;359;0;1;718;0;2;;;;;;;;;;;;;359;0;1;718;0;2;;;;;;;;;;359;0;1;;;;359;0;1;;;;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;B05CB01;729208;Natriumklorid (NaCl) B.Braun;0,90%;Skyllevæske;6 x 1.000 ml;4.282,14;642;107;;;;;;;;;;;;;360,18;54;9;;;;;;;;;;;;;;;;160,08;24;4;400,2;60;10;;;;;;;;;;400,2;60;10;;;;;;;;;;400,2;60;10;;;;240,12;36;6;400,2;60;10;;;;;;;320,16;48;8;400,2;60;10;;;;;;;;;;;;;400,2;60;10;;;;;;;;;;400,2;60;10;;;;;;;400,2;60;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;B05XA02;741157;Natriumbikarbonat SAD;1 mmol/ml;infusionskoncentrat;10 ml amp x10;793,41;0,3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;264,47;0,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;264,47;0,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;264,47;0,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;B05XA03;745968;Natriumklorid SAD;1 mmol/ml;konc.t.inf.væsk.opl.;50 ml PL x10;1.317,00;1,5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;878;1;2;439;0,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;B05AA01;109697;Human Albumin CSL Behring;20%;inf.væske, opløsning;1 x 100 ml;1.498,05;0,5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;599,22;0,2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;898,83;0,3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;B05AA01;110124;Human Albumin CSL Behring;5%;inf.væske, opløsning;1 x 250 ml;9.275,40;12;48;;;;183;0,25;1;374,4;0,5;2;;;;374,4;0,5;2;374,4;0,5;2;;;;;;;374,4;0,5;2;374,4;0,5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.684,80;2,25;9;;;;374,4;0,5;2;;;;374,4;0,5;2;;;;;;;;;;;;;;;;561,6;0,75;3;;;;;;;;;;402,4;0,5;2;;;;;;;;;;1.207,20;1,5;6;;;;;;;402,4;0,5;2;;;;603,6;0,75;3;1.207,20;1,5;6;402,4;0,5;2;;;;;;;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;C01BD01;106004;Amiodaron Hameln;50 mg/ml;konc.inj.inf.vsk.opl;10 x 3ml;144,85;7,5;1;;;;144,85;7,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;C01CA03;745661;Noradrenalin SAD;1 mg/ml;injektionsvæske;1 ml amp x10;4.752,00;60,01;36;;;;528;6,67;4;;;;;;;;;;;;;;;;;;;;;;396;5;3;;;;792;10;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;528;6,67;4;;;;;;;660;8,34;5;;;;;;;;;;;;;;;;;;;;;;;;;396;5;3;;;;;;;;;;;;;792;10;6;;;;;;;;;;;;;;;;;;;;;;660;8,34;5;;;;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;C01CA03;748632;Noradrenalin SAD;1 mg/ml;injektionsvæske;10 ml x10;4.424,00;133,36;8;;;;553;16,67;1;;;;;;;;;;;;;;;;553;16,67;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;553;16,67;1;;;;;;;;;;;;;553;16,67;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;553;16,67;1;;;;;;;;;;;;;;;;;;;;;;1.659,00;50,01;3;;;;;;;;;;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;C01CA04;545228;Dopmin;40 mg/ml;konc.t.inf.væsk.opl.;5 amp. a 5 ml;426,71;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;426,71;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;C01CA06;722283;Metaoxedrin;0,1 mg/ml;injektionsvæske;10 x 20 ml;25.940,97;0;85;906,93;0;3;607,64;0;2;305,33;0;1;305,33;0;1;610,66;0;2;610,66;0;2;305,33;0;1;915,99;0;3;610,66;0;2;;;;915,99;0;3;;;;610,66;0;2;;;;305,33;0;1;610,66;0;2;305,33;0;1;;;;915,99;0;3;;;;610,66;0;2;915,99;0;3;610,66;0;2;305,33;0;1;610,66;0;2;610,66;0;2;305,33;0;1;1.526,65;0;5;;;;;;;;;;610,66;0;2;610,66;0;2;;;;915,99;0;3;610,66;0;2;305,33;0;1;305,33;0;1;610,66;0;2;915,99;0;3;610,66;0;2;305,33;0;1;610,66;0;2;915,99;0;3;;;;915,99;0;3;915,99;0;3;;;;915,99;0;3;610,66;0;2;915,99;0;3;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;C01CA06;746701;Metaoxedrin SAD;1 mg/ml;injektionsvæske;1 ml amp x10;14.262,68;207,5;83;170,16;2,5;1;515,58;7,5;3;343,72;5;2;1.031,16;15;6;;;;687,44;10;4;343,72;5;2;;;;343,72;5;2;515,58;7,5;3;;;;687,44;10;4;;;;;;;343,72;5;2;;;;;;;;;;343,72;5;2;343,72;5;2;343,72;5;2;343,72;5;2;343,72;5;2;515,58;7,5;3;;;;171,86;2,5;1;171,86;2,5;1;;;;171,86;2,5;1;;;;687,44;10;4;;;;;;;515,58;7,5;3;;;;343,72;5;2;343,72;5;2;515,58;7,5;3;343,72;5;2;;;;859,3;12,5;5;;;;687,44;10;4;515,58;7,5;3;;;;;;;515,58;7,5;3;;;;;;;687,44;10;4;;;;515,58;7,5;3
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;C01CA24;183660;Jext;300 mikrogram;inj.væske, opl., pen;1 stk.;259,72;0,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;259,72;0,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;C01CA24;720284;Adrenalin;0,1 mg/ml;inj.væske, opløsning;10 x 2 ml;839,13;12;3;;;;;;;279,71;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;559,42;8;2;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;C01CA24;744425;Adrenalin SAD;1 mg/ml;injektionsvæske;1 ml amp x10;14.744,00;1.940,00;97;;;;;;;;;;608;80;4;;;;608;80;4;304;40;2;456;60;3;;;;456;60;3;;;;1.824,00;240;12;;;;;;;;;;;;;;;;456;60;3;456;60;3;608;80;4;;;;;;;;;;456;60;3;456;60;3;304;40;2;;;;760;100;5;;;;152;20;1;;;;912;120;6;;;;;;;;;;912;120;6;;;;912;120;6;;;;608;80;4;608;80;4;;;;;;;608;80;4;;;;912;120;6;;;;;;;608;80;4;760;100;5;;;;;;
1301-A22615-A2261511 ØNH Tværgående;226151101 ØreNæseHals opera 7023;C01CA24;748723;Adrenalin SAD;1 mg/ml;injektionsvæske;10 ml x10;65.805,48;15.600,00;78;;;;;;;1.687,32;400;2;843,66;200;1;1.687,32;400;2;;;;2.530,98;600;3;843,66;200;1;;;;2.530,98;600;3;;;;2.530,98;600;3;2.530,98;600;3;;;;1.687,32;400;2;1.687,32;400;2;1.687,32;400;2;1.687,32;400;2;1.687,32;400;2;1.687,32;400;2;;;;3.374,64;800;4;;;;2.530,98;600;3;2.530,98;600;3;843,66;200;1;1.687,32;400;2;;;;;;;2.530,98;600;3;;;;843,66;200;1;;;;843,66;200;1;1.687,32;400;2;;;;1.687,32;400;2;1.687,32;400;2;;;;1.687,32;400;2;2.530,98;600;3;;;;1.687,32;400;2;2.530,98;600;3;1.687,32;400;2;1.687,32;400;2;843,66;200;1;1.687,32;400;2;1.687,32;400;2;2.530,98;600;3;1.687,32;400;2;;;
